Num_Pucks,Spread_Width,Bias_ON,Bias_Strength,Num_Lobes,Symmetry_Type,Symmetry_Strength,Dynamic_Lobes,Field_Strength,Dynamic_Field,Dynamic_Field_Strength,Dynamic_Symmetry_Strength,Experiment_Notes
1000,1.0,True,1.0,4,Rotational,1.2,True,1.0,True,0.8,1.0,"Map Symmetry=1.2, Field=0.8"
1000,1.0,True,1.0,4,Rotational,1.2,True,1.0,True,1.0,1.0,"Map Symmetry=1.2, Field=1.0"
1000,1.0,True,1.0,4,Rotational,1.2,True,1.0,True,1.2,1.0,"Map Symmetry=1.2, Field=1.2"
1000,1.0,True,1.0,4,Rotational,1.2,True,1.0,True,1.4,1.0,"Map Symmetry=1.2, Field=1.4"
1000,1.0,True,1.0,4,Rotational,1.2,True,1.0,True,1.6,1.0,"Map Symmetry=1.2, Field=1.6"
1000,1.0,True,1.0,4,Rotational,1.2,True,1.0,True,1.8,1.0,"Map Symmetry=1.2, Field=1.8"
1000,1.0,True,1.0,4,Rotational,1.2,True,1.0,True,2.0,1.0,"Map Symmetry=1.2, Field=2.0"
1000,1.0,True,1.0,4,Rotational,1.4,True,1.0,True,0.0,1.0,"Map Symmetry=1.4, Field=0.0"
1000,1.0,True,1.0,4,Rotational,1.4,True,1.0,True,0.2,1.0,"Map Symmetry=1.4, Field=0.2"
1000,1.0,True,1.0,4,Rotational,1.4,True,1.0,True,0.4,1.0,"Map Symmetry=1.4, Field=0.4"
1000,1.0,True,1.0,4,Rotational,1.4,True,1.0,True,0.6,1.0,"Map Symmetry=1.4, Field=0.6"
1000,1.0,True,1.0,4,Rotational,1.4,True,1.0,True,0.8,1.0,"Map Symmetry=1.4, Field=0.8"
1000,1.0,True,1.0,4,Rotational,1.4,True,1.0,True,1.0,1.0,"Map Symmetry=1.4, Field=1.0"
1000,1.0,True,1.0,4,Rotational,1.4,True,1.0,True,1.2,1.0,"Map Symmetry=1.4, Field=1.2"
1000,1.0,True,1.0,4,Rotational,1.4,True,1.0,True,1.4,1.0,"Map Symmetry=1.4, Field=1.4"
1000,1.0,True,1.0,4,Rotational,1.4,True,1.0,True,1.6,1.0,"Map Symmetry=1.4, Field=1.6"
1000,1.0,True,1.0,4,Rotational,1.4,True,1.0,True,1.8,1.0,"Map Symmetry=1.4, Field=1.8"
1000,1.0,True,1.0,4,Rotational,1.4,True,1.0,True,2.0,1.0,"Map Symmetry=1.4, Field=2.0"
1000,1.0,True,1.0,4,Rotational,1.6,True,1.0,True,0.0,1.0,"Map Symmetry=1.6, Field=0.0"
1000,1.0,True,1.0,4,Rotational,1.6,True,1.0,True,0.2,1.0,"Map Symmetry=1.6, Field=0.2"
1000,1.0,True,1.0,4,Rotational,1.6,True,1.0,True,0.4,1.0,"Map Symmetry=1.6, Field=0.4"
1000,1.0,True,1.0,4,Rotational,1.6,True,1.0,True,0.6,1.0,"Map Symmetry=1.6, Field=0.6"
1000,1.0,True,1.0,4,Rotational,1.6,True,1.0,True,0.8,1.0,"Map Symmetry=1.6, Field=0.8"
1000,1.0,True,1.0,4,Rotational,1.6,True,1.0,True,1.0,1.0,"Map Symmetry=1.6, Field=1.0"
1000,1.0,True,1.0,4,Rotational,1.6,True,1.0,True,1.2,1.0,"Map Symmetry=1.6, Field=1.2"
1000,1.0,True,1.0,4,Rotational,1.6,True,1.0,True,1.4,1.0,"Map Symmetry=1.6, Field=1.4"
1000,1.0,True,1.0,4,Rotational,1.6,True,1.0,True,1.6,1.0,"Map Symmetry=1.6, Field=1.6"
1000,1.0,True,1.0,4,Rotational,1.6,True,1.0,True,1.8,1.0,"Map Symmetry=1.6, Field=1.8"
1000,1.0,True,1.0,4,Rotational,1.6,True,1.0,True,2.0,1.0,"Map Symmetry=1.6, Field=2.0"
1000,1.0,True,1.0,4,Rotational,1.8,True,1.0,True,0.0,1.0,"Map Symmetry=1.8, Field=0.0"
1000,1.0,True,1.0,4,Rotational,1.8,True,1.0,True,0.2,1.0,"Map Symmetry=1.8, Field=0.2"
1000,1.0,True,1.0,4,Rotational,1.8,True,1.0,True,0.4,1.0,"Map Symmetry=1.8, Field=0.4"
1000,1.0,True,1.0,4,Rotational,1.8,True,1.0,True,0.6,1.0,"Map Symmetry=1.8, Field=0.6"
1000,1.0,True,1.0,4,Rotational,1.8,True,1.0,True,0.8,1.0,"Map Symmetry=1.8, Field=0.8"
1000,1.0,True,1.0,4,Rotational,1.8,True,1.0,True,1.0,1.0,"Map Symmetry=1.8, Field=1.0"
1000,1.0,True,1.0,4,Rotational,1.8,True,1.0,True,1.2,1.0,"Map Symmetry=1.8, Field=1.2"
1000,1.0,True,1.0,4,Rotational,1.8,True,1.0,True,1.4,1.0,"Map Symmetry=1.8, Field=1.4"
1000,1.0,True,1.0,4,Rotational,1.8,True,1.0,True,1.6,1.0,"Map Symmetry=1.8, Field=1.6"
1000,1.0,True,1.0,4,Rotational,1.8,True,1.0,True,1.8,1.0,"Map Symmetry=1.8, Field=1.8"
1000,1.0,True,1.0,4,Rotational,1.8,True,1.0,True,2.0,1.0,"Map Symmetry=1.8, Field=2.0"
1000,1.0,True,1.0,4,Rotational,2.0,True,1.0,True,0.0,1.0,"Map Symmetry=2.0, Field=0.0"
1000,1.0,True,1.0,4,Rotational,2.0,True,1.0,True,0.2,1.0,"Map Symmetry=2.0, Field=0.2"
1000,1.0,True,1.0,4,Rotational,2.0,True,1.0,True,0.4,1.0,"Map Symmetry=2.0, Field=0.4"
1000,1.0,True,1.0,4,Rotational,2.0,True,1.0,True,0.6,1.0,"Map Symmetry=2.0, Field=0.6"
1000,1.0,True,1.0,4,Rotational,2.0,True,1.0,True,0.8,1.0,"Map Symmetry=2.0, Field=0.8"
1000,1.0,True,1.0,4,Rotational,2.0,True,1.0,True,1.0,1.0,"Map Symmetry=2.0, Field=1.0"
1000,1.0,True,1.0,4,Rotational,2.0,True,1.0,True,1.2,1.0,"Map Symmetry=2.0, Field=1.2"
1000,1.0,True,1.0,4,Rotational,2.0,True,1.0,True,1.4,1.0,"Map Symmetry=2.0, Field=1.4"
1000,1.0,True,1.0,4,Rotational,2.0,True,1.0,True,1.6,1.0,"Map Symmetry=2.0, Field=1.6"
1000,1.0,True,1.0,4,Rotational,2.0,True,1.0,True,1.8,1.0,"Map Symmetry=2.0, Field=1.8"
1000,1.0,True,1.0,4,Rotational,2.0,True,1.0,True,2.0,1.0,"Map Symmetry=2.0, Field=2.0"
